account_id,entity_id,account_number,program_id,available_balance,bank_code
0f71d72c-c971-b6ac-3a55-8b135c7e15aa,d8d3a6d2-8860-7cb1-dab6-762a507fd72d,78602621347316,46,-20778230.6,UTIB
cd143026-f604-8392-1ad5-680619dd5d50,0490f393-c42b-283a-c6da-438584f04b51,98846769883752,21,-22049867.89,KKBK
d27c9642-e9c4-71b5-c264-2da7da457b86,0490f393-c42b-283a-c6da-438584f04b51,14039229022864,21,40942211.21,KKBK
b83ac90c-cc55-885e-fc13-83eb0e42ae47,0490f393-c42b-283a-c6da-438584f04b51,77326386317190,4,37028764.87,KKBK
a5ef5e70-3f29-5f83-8dd1-b501926b5b30,0490f393-c42b-283a-c6da-438584f04b51,16467594925686,46,16072789.17,KKBK
bf636f83-c638-5c0e-2d45-edd7440ce215,0490f393-c42b-283a-c6da-438584f04b51,63291954241330,4,-49016856.72,KKBK
c8213ad8-bc8c-c91c-056a-7af936bd9de0,0490f393-c42b-283a-c6da-438584f04b51,78046775418541,46,-7465577.36,KKBK
e744e4fe-4a1c-c529-f9e1-1c550abda809,0490f393-c42b-283a-c6da-438584f04b51,42328395754096,21,-24844659.32,KKBK
6d9c8a48-ad8f-9036-50fd-1080e66c61cb,0490f393-c42b-283a-c6da-438584f04b51,10984124899959,46,39787030.27,KKBK
74c01b41-40c2-995a-1cac-bd816de0637d,a9df2869-a206-e3c6-cef0-026cd65eb0c4,63567041691288,4,52127394.11,KKBK
a34fd28d-85e9-424b-2d4f-f6e857b7ee07,a9df2869-a206-e3c6-cef0-026cd65eb0c4,99212016532602,4,47255423.44,KKBK
316e4cf0-cbf7-c9fa-4158-622cbdc126e4,a9df2869-a206-e3c6-cef0-026cd65eb0c4,33185568055464,46,-25208776.78,KKBK
db31d2f1-3043-8474-a7e7-48a809fa8d6f,a9df2869-a206-e3c6-cef0-026cd65eb0c4,27054214946849,46,-104581324.89,KKBK
c5405cae-5642-8a3d-e44b-e97a9086655a,a9df2869-a206-e3c6-cef0-026cd65eb0c4,21153330347816,21,-65678475.93,KKBK
a18d813e-cb94-575f-4668-6f2c7e9e1eca,1bf0dc68-128d-33d8-32bd-83216248fb01,59973005791005,4,61865079.12,TMBL
4d3906d8-742b-afea-afef-065c8dae184a,49b5e547-49c4-90fb-03bb-07697e801123,63680058942424,46,-11050197.57,RATN
590123ab-f5eb-9ab0-10a0-5a241fba6782,49b5e547-49c4-90fb-03bb-07697e801123,81304375345336,21,-25028984.73,RATN
6f5a7e4d-0209-b230-0296-1c3ef3d99afb,49b5e547-49c4-90fb-03bb-07697e801123,77776594625845,46,70706411.74,KKBK
a99b8a1c-b8ca-4410-0e10-382e3d0c2308,49b5e547-49c4-90fb-03bb-07697e801123,90328734531557,46,55606397.82,KKBK
c72d4aea-d06f-4c04-ec52-253badaeee04,49b5e547-49c4-90fb-03bb-07697e801123,82519542850807,46,5977948.88,RATN
abfea2d7-eaf8-df6b-94ec-1487bf42a87c,49b5e547-49c4-90fb-03bb-07697e801123,32254037477150,46,-6736123.64,RATN
ee10133b-2821-0cf1-ce1f-9b30580f524a,49b5e547-49c4-90fb-03bb-07697e801123,60028966438818,46,-284048.51,RATN
f5e906f4-fbf3-90c6-058f-ab1b2178f36a,49b5e547-49c4-90fb-03bb-07697e801123,36767076318422,21,14086511.94,RATN
b474b326-646c-5764-05b1-14604bf2925a,49b5e547-49c4-90fb-03bb-07697e801123,39680684159635,4,69001891.25,RATN
5ef41c22-5a1f-fe34-d94a-709fce93e58d,49b5e547-49c4-90fb-03bb-07697e801123,93874993230699,21,21898696.97,RATN
995c9447-5b04-d130-1a44-b28ce8101133,49b5e547-49c4-90fb-03bb-07697e801123,71370631456036,46,34041161.32,KKBK
6cd228a1-a362-9e67-27c8-1b09efd927f1,d4556f07-2d3d-7444-e91f-963c0aaa9412,97713137192599,46,51770804.36,ICIC
a10c7abc-a8c7-74d7-84d9-958f39ef87ca,d4556f07-2d3d-7444-e91f-963c0aaa9412,47522128304687,21,-41787040.04,RATN
cfe74a56-7953-a7e8-9b47-ee6c9b45b00f,d4556f07-2d3d-7444-e91f-963c0aaa9412,58369381601857,46,35194475.7,RATN
5e8c9225-122f-6e62-3a98-364b26aa4926,4021a19e-bc21-f552-49f5-e6c61da8c94a,53840387792477,4,-6782750.19,AUBL
8179a399-fc93-b399-71d7-1319b5da199a,4021a19e-bc21-f552-49f5-e6c61da8c94a,19655835177135,21,-95643807.83,AUBL
0baed572-38db-b72b-acc4-5dbd6a764d81,cbfc3467-08ff-67b2-a801-3f6d0e529048,31303179507394,21,-80126781.68,CNRB
bc900de2-1803-ca20-715e-b7a0b6ad9cb0,7687ade6-33d0-c994-e8d0-d52a127277e0,57487272454403,46,-35724704.46,CNRB
7d66ffbe-98ee-1019-61f5-90e4af647580,3b8e57fa-98f2-286c-0941-f59ade575c77,16063687461970,4,26248929.14,RATN
75af84fb-6991-6702-1261-4c2afe28a98b,55910712-b1de-4a48-0166-b3f0d78cddf8,93831573637800,4,9551982.61,SBIN
884d61ba-9d95-d007-73ae-18e27d17badd,55910712-b1de-4a48-0166-b3f0d78cddf8,21145931374903,21,12374668.29,SBIN
372ab08a-e023-53aa-cd81-2be5576f0d32,55910712-b1de-4a48-0166-b3f0d78cddf8,27818267177521,4,83037739.31,SBIN
991465aa-18ea-4438-a073-42be86d97228,55910712-b1de-4a48-0166-b3f0d78cddf8,78878910154477,21,-45763584.59,SBIN
bec5add5-48b7-9631-e49f-166f29b0f789,87e08411-80d8-9701-0163-d980d2672420,18724108761038,21,3902665.83,UTIB
598460d3-843e-07da-204c-c4a31c9c52e5,c3e0af56-dc58-15b9-2804-f6be0e39b2f1,91025028965386,46,17177420.91,TMBL
2193629a-c9ac-cad1-02d1-fd0284e824d7,9b23da52-eb3f-a854-0d39-740813e0894a,75313087365028,46,-24450924.66,SBIN
6307b2b3-99c3-bd71-8c54-2508d34dd349,9b23da52-eb3f-a854-0d39-740813e0894a,16175877139797,4,6133069.8,UTIB
32d66104-61fe-13cd-2db9-00d588830f3d,eee7c203-21d1-7dd5-d1ea-43dd47d626ad,72266235515708,4,-58997973.36,SBIN
5fba7b2a-9c2c-f9b2-980f-d0f7c82c2705,de2423db-f3d7-c45a-9b1d-e99590b72e13,66846568795418,4,61396248.69,CNRB
a0779a21-fadf-dfa3-e766-43d12d8bac3e,de2423db-f3d7-c45a-9b1d-e99590b72e13,78161448946592,4,-22264582.1,CNRB
1d076dda-7ae4-cabb-564e-9f2c730b463c,de2423db-f3d7-c45a-9b1d-e99590b72e13,84537806724040,46,86256006.59,CNRB
bf4d12d9-e22f-02e8-8cab-9d089cf4bd27,de2423db-f3d7-c45a-9b1d-e99590b72e13,74651550685583,4,3701027.04,CNRB
39804750-c7ab-3640-ae83-9c4b59014702,de2423db-f3d7-c45a-9b1d-e99590b72e13,62755866574387,4,46122142.62,CNRB
e50a43ee-4d23-54b9-2668-fe69039dadb4,c0dbc6ef-9d47-fd9c-fae4-57fb55898bdc,39021698672359,46,2867885.24,UTIB
bb816f28-3fdf-6f6d-e5ba-626c12cd7857,c0dbc6ef-9d47-fd9c-fae4-57fb55898bdc,72754629564693,46,3770246.71,UTIB
45c83a8b-c52b-603a-33ea-1339ed7bad2a,c0dbc6ef-9d47-fd9c-fae4-57fb55898bdc,96127442616770,4,-18361173.33,UTIB
902fb0de-351d-63db-ceeb-0fbe9aea4195,9a653b0c-a2df-4232-cd2d-e9757cd0bd1e,62876960247598,4,9764957.17,TMBL
1c586ccd-563c-3aff-a8f4-dbc643bb23ce,9a653b0c-a2df-4232-cd2d-e9757cd0bd1e,69791038159082,21,17719947.78,TMBL
198883d5-3c42-f849-2416-491b4241f53e,4a33fda0-1858-31e8-f693-7b8e2c495d2c,49341523797982,21,-26370340.36,RATN
f4bf7950-9b3a-9858-b98d-98630a209e29,699e4a55-9f32-fed6-3d11-cc32bb1444a9,78050872876876,46,-1776.63,UTIB
cd6c2392-4b4c-be66-324c-217bf1dced8d,699e4a55-9f32-fed6-3d11-cc32bb1444a9,99790065310477,21,-19403954.64,SBIN
27884580-a892-3215-9974-090b1bb63c42,1e6fdb26-b9c8-7fd9-49ad-3bf7505b50dd,24435039166096,4,96986562.78,CNRB
485e52f7-ef51-f346-f5ad-b398c26bc3cc,1e6fdb26-b9c8-7fd9-49ad-3bf7505b50dd,28216475155338,21,1410769.2,CNRB
329a4da8-d460-5d5e-f401-883f3d80f47f,5fca8685-94ae-ba3e-d972-dba11108d1b7,58549398279795,21,66809286.07,RATN
65294866-f2ad-1b71-df09-7db455eb9b67,5fca8685-94ae-ba3e-d972-dba11108d1b7,53323785753549,21,-2824893.23,RATN
4a94912b-0642-6909-7e7a-f3cb461eb6f4,ed2d48f2-15a1-58fb-3eb0-a378be21199d,61441280605604,21,15371505.66,AUBL
53fbeae0-7498-b7ba-8f3d-dca7d313d201,6d069bc0-85f2-3bfc-0ea6-c09fe71d23f5,14416664295184,46,-47854562.87,SBIN
87863118-385c-447e-4cde-9eba08663c72,1d1d5506-ef99-c091-ab4c-1caa03c2413c,46384881069740,46,-12882903.67,CNRB
3065d0a9-eaf9-6d77-ebc3-ecd25a2f9de3,a6e4f3a2-b931-d313-cd0b-f7946fc9cdfc,62468043585900,4,13421386.83,UBIN
e200db36-b640-3ee1-7a2b-ef9c4783cc06,f66dedae-232d-2a85-f7db-b513d3c1a336,62667221617446,21,68440153.24,UBIN
ba475e00-51fa-013b-c589-4a8d45e069de,de13ddb4-f5be-879e-ed84-0055b4c7379f,69160056559153,46,13879311.11,HDFC
c2b324e6-9043-0f11-5c13-17183164a130,4629dfdb-f579-2d00-1ec7-6e43db46bb34,74819442610239,21,60348814.45,SBIN
2b62dc4a-9afd-9a59-bd8c-6fc2e9961b4d,74329608-2b5d-8159-c5a8-e5636a4b346b,67739248300677,21,30629164.41,TMBL
b549d03e-7edf-f972-3973-51e760ed4d14,74329608-2b5d-8159-c5a8-e5636a4b346b,81121883985049,4,70096053.58,TMBL
d61425bf-796f-2573-bbda-06ba6b0f8412,87f0b2ce-cd06-bed0-d89b-d6ad5f4c88d2,66228457121613,4,2638311.31,SBIN
2cd8a239-0e22-3d5e-0bc4-3f5c629a5a53,3f7269e1-681e-9cbf-b2b8-0b2fb58c8e00,58375689628348,46,100608908.43,KKBK
c053c236-73d4-8a1f-1ad5-689dfaef85f9,3f7269e1-681e-9cbf-b2b8-0b2fb58c8e00,64557678599902,46,-14415848.12,KKBK
5b9116c4-5928-9bb9-5a2a-991556c93616,3f7269e1-681e-9cbf-b2b8-0b2fb58c8e00,19107403007799,46,-25658473.37,KKBK
c99ecb92-d178-db0d-7b66-b1125778cb76,3f7269e1-681e-9cbf-b2b8-0b2fb58c8e00,34584088665296,4,-43402113.99,SBIN
7a78bec7-dd77-3573-b61e-ec4a53f2d1d3,3f7269e1-681e-9cbf-b2b8-0b2fb58c8e00,57465980259231,4,98240986.86,KKBK
cd5d8ca9-c01b-4234-5bea-da1453b41a0c,3f7269e1-681e-9cbf-b2b8-0b2fb58c8e00,88568849386153,4,37777902.9,SBIN
25bdb510-07e8-97cc-04b8-570016f8a107,44c8ff72-97fb-8b39-d1de-64b027532cc9,71114640065919,21,-8364829.34,UTIB
639ac02e-d75a-a720-534d-01009ab1d0b4,3c95e795-71f7-bae3-d685-df213d4ab727,18136727062470,21,54960907.87,ICIC
45ff7d2c-657c-d859-706e-00c70673d4d7,3c95e795-71f7-bae3-d685-df213d4ab727,63304745539996,46,32507687.4,CNRB
3f94cb60-6a97-2683-8b31-3a9f39d7fdae,fe9ce145-c85a-0da6-7251-1d0199d0ad4e,29956418887338,46,83645098.86,ICIC
4eeeecc3-f1f5-3cf9-a4dd-ccd533bdc345,befacab7-ff25-19b6-0a47-5b06ab1fd785,76061490380985,4,-56913313.31,UTIB
61e72d55-de07-155f-3f66-d94f4a9f04f8,befacab7-ff25-19b6-0a47-5b06ab1fd785,84469676725787,46,-5614404.33,UTIB
20952c45-0d06-8512-9c43-7196c1b3c6e1,befacab7-ff25-19b6-0a47-5b06ab1fd785,63411064533097,4,-13500855.36,UTIB
b5035d82-5c1e-0186-a1af-b82c9978a241,befacab7-ff25-19b6-0a47-5b06ab1fd785,63222634877653,4,-73947307.06,UTIB
8cdc8229-bfec-b752-c6d2-6e90fda5b573,befacab7-ff25-19b6-0a47-5b06ab1fd785,40473229888973,21,47413088.19,UTIB
d44b0394-89f1-e1e9-85a5-0ffc59e832a7,befacab7-ff25-19b6-0a47-5b06ab1fd785,50162501904517,4,-5815862.23,UTIB
b47cba56-41f2-e681-cf7e-3857edb3e433,befacab7-ff25-19b6-0a47-5b06ab1fd785,87769751843381,21,34585248.2,UTIB
2627b710-8657-c178-38bb-061c0b7f6ff4,befacab7-ff25-19b6-0a47-5b06ab1fd785,75098829787044,21,99390877.37,UTIB
11e70a16-ddda-1390-b632-5a498114850a,befacab7-ff25-19b6-0a47-5b06ab1fd785,56777829372625,4,-9129747.67,UTIB
6c3d2f5d-3929-7d0b-0bbc-7655cc8155aa,befacab7-ff25-19b6-0a47-5b06ab1fd785,43140914762353,21,-11846119.31,UTIB
7b2ae233-befe-4fa2-1a50-f32788259bb3,d7425cfe-cb8c-a565-74c9-27561ea2dc51,14534176445969,21,9746566.79,TMBL
3d810256-bc19-4ac6-dd5e-5731eeed6b51,d10aa685-ee6e-5ba3-33a7-fe0e82209dfc,22870666119374,46,44489894.12,HDFC
c83efe2e-e2bd-92f6-799b-122550886aee,d10aa685-ee6e-5ba3-33a7-fe0e82209dfc,27372267058543,4,-17668521.01,HDFC
94e2974a-4c45-e59a-9eef-bf6808887ee3,d10aa685-ee6e-5ba3-33a7-fe0e82209dfc,43604518893280,4,-20238463.89,ICIC
bf7c47f5-3746-d8d9-9a78-d015c620e522,f58a6cfe-f22e-d45f-1d1d-5eeb5d6b5af1,94972928236864,21,47287570.81,SBIN
1be81c67-8c33-188f-b1e2-77d41168b691,1af38115-1711-2650-1ffa-ff8d8072551f,55463805537287,4,20145572.95,HDFC
d0a8a164-8802-cd4e-3edd-6a79c3c71824,e1b2a9d1-40dd-bb42-b287-19f0f55b9d63,31135614693330,46,-76789130.52,CNRB
34c257bf-68d7-47bc-2da2-831cbbc13c21,110a0051-b8cb-9796-8128-f166139cbee7,19517512371536,4,-44015671.98,SBIN
72bfe5ec-c77e-3c2a-0ae4-ad09d8223bb4,110a0051-b8cb-9796-8128-f166139cbee7,40447497214266,21,65049434.55,SBIN
707aa734-cc8e-72e4-dd61-6f187a9ae61e,110a0051-b8cb-9796-8128-f166139cbee7,83415757199595,46,21077131.32,UBIN
d210076a-3ee6-2da8-393d-371be53fc9b8,110a0051-b8cb-9796-8128-f166139cbee7,44500851406945,4,-25487837.24,UBIN
46df6d13-cba7-d3c3-933e-53e22b7a169b,110a0051-b8cb-9796-8128-f166139cbee7,79525522542017,4,-1816386.29,SBIN
3da1fe47-3b12-309a-7473-f5a26f318328,110a0051-b8cb-9796-8128-f166139cbee7,82243447851419,46,5529466.91,SBIN
56f1de7a-685a-b02c-2990-34741f308a15,110a0051-b8cb-9796-8128-f166139cbee7,19973869272883,21,34429334.41,SBIN
5c5e14b9-06f5-6886-69f7-565fc451f50d,79b53108-970f-36c0-8a32-de6dfed6c27a,64779377736410,4,-49330535.79,AUBL
2e82f21e-5724-0f96-154c-b93fb6da8c9d,982ccdf9-0cd6-6126-bec4-a630731796e4,96318645703399,4,-28637965.55,CNRB
2d25a399-f561-4220-2d3a-0c1bce7025a7,5b9cc8bf-1855-24eb-8c5b-46d9c5a8aa89,46192426741319,46,15918230.19,AUBL
3b390102-714b-c517-23c2-fba6c3abfead,256b9c17-8542-9803-a148-74cc6caa1b47,14584968010272,46,1006616.78,UBIN
77ad1118-b5c3-aa8f-d30c-e5a24ef735b6,313aa8f6-9dbd-090a-1605-b3384f9b2c6b,93097242123209,21,27874367.31,KKBK
57e628ff-1ba1-1694-9142-4d67116ccdac,d31d3140-2aef-a7a0-d9e3-ba4ec546062b,89529965341523,21,-44180295.89,TMBL
645e0bae-a2b4-1557-ecf9-cd30ede2d1d8,5197e3c2-2bd9-bf35-72e3-4be4b00ad110,56992730248810,46,19285147.05,KKBK
b8140dd7-5f1f-8de3-6f9c-c09f7e2955e0,5197e3c2-2bd9-bf35-72e3-4be4b00ad110,59702780830960,4,48663344.78,KKBK
3dad6645-be76-702a-338b-903d1826c3c4,5197e3c2-2bd9-bf35-72e3-4be4b00ad110,29056699249851,4,24472741.89,KKBK
e8eeb3f9-ed92-aa2c-9bcc-5069ed54188c,4f7217db-211c-70d3-27bc-09e624e0fbe2,83750567999017,46,10564469.59,UBIN
c074b357-8817-c8c3-edf8-7d97fe886cc7,4f7217db-211c-70d3-27bc-09e624e0fbe2,54874003455291,4,1164655.9,RATN
2cb84e00-1a52-eadd-8858-0129720c2489,4f7217db-211c-70d3-27bc-09e624e0fbe2,13049001562830,46,-28394046.11,RATN
50584316-79e3-e7f6-0492-892bc524aa51,4f7217db-211c-70d3-27bc-09e624e0fbe2,71471346080409,21,2120056.3,RATN
2efd3817-1f84-0f1a-4dba-4482094ad3d9,4f7217db-211c-70d3-27bc-09e624e0fbe2,95544664282243,46,55388234.12,UBIN
45d6812c-7314-8b82-ecca-573217e09a20,ec61718d-90a0-9a70-d036-4b96b49582f6,84623544131117,4,238859.74,RATN
5d912c72-0fa7-54c8-84b2-87b046cd09f5,24d4ca7e-0202-b23a-bc10-20bcc0c9adf6,34947832618948,46,-30592159.57,SBIN
2182075a-a3f3-d2ff-f3b1-9aeda7feaa8d,24d4ca7e-0202-b23a-bc10-20bcc0c9adf6,14799257644000,4,-14689883.55,SBIN
03b1f63d-4f79-b094-825f-94032227fef4,ea4eeec9-928a-ce61-0d93-1b8e634997e4,94631627128436,4,13034011.89,UBIN
70569e7a-3397-cbd0-0315-d4b508bffb5c,ebc4b88b-79d6-75fb-316b-2acaecf75e1c,94335645239173,46,-9940559.89,SBIN
b37426c9-046e-0185-df80-4e6eab34919c,ebc4b88b-79d6-75fb-316b-2acaecf75e1c,57917378774158,21,24412131.32,SBIN
4d8f1704-e357-d08c-c355-3b8dc52af8cf,993b3463-774a-cd90-0408-27cda411470d,67808567050438,46,25913750.43,TMBL
dc46e9c7-d652-774b-b71a-810fbd3d0b5d,2a604977-ade5-0c95-4550-720e5568ab34,51634005463972,4,40559327.22,UBIN
5e88aa38-cfcf-00de-f85f-2158cc99df96,2a604977-ade5-0c95-4550-720e5568ab34,47778883038888,4,61942378.89,CNRB
e69aa3b1-0ee2-0df5-3239-c6a0cd87a699,27e67f65-85cb-322f-1998-504c02bf0c04,20750359233583,21,44834348.97,RATN
3c6a510c-597d-0037-e7e9-35339a378eef,27e67f65-85cb-322f-1998-504c02bf0c04,18707760852498,46,-32369562.57,RATN
8a11c4bd-f8aa-5c36-3b8d-373684f84752,48e36a52-ba4d-be11-b5bc-5072acca344b,30945893200856,21,-31141377.86,SBIN
c35e287e-941f-bd26-f880-760cdb5b33e0,48e36a52-ba4d-be11-b5bc-5072acca344b,85297667176588,46,1969140.94,SBIN
0f1d318d-20e5-1526-3101-9e5859184736,48e36a52-ba4d-be11-b5bc-5072acca344b,23124907066211,46,-13047014.29,SBIN
ee14b30a-241a-5d79-8ce2-0053190ee0ef,93d1830d-c390-7bb8-85c6-0ac23584cd7e,30402878672323,46,-40533069.08,AUBL
5d6df462-435b-475d-ca12-7426c080a436,2753351c-eb8c-d63a-faee-b366c1abb89a,59375265338998,21,-12667671.77,UBIN
7f78763f-f8eb-af07-1402-0a7046a2f1e5,2753351c-eb8c-d63a-faee-b366c1abb89a,29361809627044,46,-13980517.34,UBIN
a0e161d0-2b6b-ae0c-1113-99fffa962a55,2753351c-eb8c-d63a-faee-b366c1abb89a,24688601624600,21,-21873909.59,KKBK
a49b8b6f-e723-f9a5-d98b-c8ed6a0789bd,2753351c-eb8c-d63a-faee-b366c1abb89a,60698461752816,46,-7631579.45,KKBK
060f23c4-ad92-4983-0f78-205eda0f1a75,2753351c-eb8c-d63a-faee-b366c1abb89a,43128394389695,21,52138034.01,KKBK
ddff0098-ec01-7998-9d23-d93c0ade863e,2753351c-eb8c-d63a-faee-b366c1abb89a,66354335725642,21,12969521.65,UBIN
9fa48b5a-d375-931e-f02f-2ffda8c35883,74a5ff79-cc9b-4d3e-bfda-4182866c2fe0,92098480636780,21,103872363.04,ICIC
ffb34c92-5508-a332-9d5f-632372be4a1d,1d90c1be-8488-649b-9c8e-1f2b777b64cd,23589381829156,21,11820327.44,ICIC
78b50ff9-d3f0-f49a-7b22-dba8766d188e,1d90c1be-8488-649b-9c8e-1f2b777b64cd,92209029383175,46,-6602630.96,ICIC
9d0f6a95-2b4c-6984-6ad1-21f043e50770,8a500f6d-7dfd-c0cd-8262-5c2829eb9b00,91224097068062,46,5165315.31,CNRB
70e97dbb-4a7c-f5b5-a35e-b0a3f8a024fe,0569f4d6-3c57-65eb-0df3-bb8eb62535c8,84617882500231,21,15259679.14,UTIB
e3c8964d-3636-b354-9264-3c5b648a4820,0569f4d6-3c57-65eb-0df3-bb8eb62535c8,66815732557547,4,22410158.29,UTIB
d5175715-2217-5474-8073-cd6ad9b90b11,0569f4d6-3c57-65eb-0df3-bb8eb62535c8,65813199171899,21,88068453.03,UTIB
e89a8ccf-170a-54c7-2751-01206cd386ad,b583650e-997e-f4ae-11f8-b5432a78df5b,67529139394285,4,-28812818.6,ICIC
81188b5a-2ff9-6574-a9a4-8f890c5bcea2,b583650e-997e-f4ae-11f8-b5432a78df5b,72144599609603,4,39361842.33,ICIC
ca9c9090-1ebf-91fc-bd61-9186e121209b,b583650e-997e-f4ae-11f8-b5432a78df5b,11483398053654,4,13310023.9,SBIN
5bd9fa85-6163-8949-b577-83a82f635812,0e2e64be-239e-615f-9dc6-6cb66af1e85d,96228332124458,21,-57843909.7,KKBK
75ff9982-1241-0392-1334-5591453510db,31dfd80d-ee65-7f79-011e-fe6cd61809b9,62704338531902,46,35827951.28,KKBK
c29da4ab-0faf-d4c7-b3f0-0c52dc718071,31dfd80d-ee65-7f79-011e-fe6cd61809b9,80331925546217,21,55704942.43,UBIN
14c68231-fd65-0b6f-bad2-e98fe4cc5984,31dfd80d-ee65-7f79-011e-fe6cd61809b9,43955365515522,21,-29287056.15,UBIN
b5e2ad64-1673-22b2-2ef4-45e2eab06ab1,31dfd80d-ee65-7f79-011e-fe6cd61809b9,11115749252421,4,4642645.28,KKBK
040bd537-12f5-71c0-d956-a6606d0c6ee2,31dfd80d-ee65-7f79-011e-fe6cd61809b9,55876119388879,46,-64014170.48,UBIN
94a587ec-07b5-088c-861a-c273c1c8f627,31dfd80d-ee65-7f79-011e-fe6cd61809b9,55647110738433,4,-45352258.39,UBIN
7a29d219-21ee-471f-78f3-b50e53eb34ef,31dfd80d-ee65-7f79-011e-fe6cd61809b9,49329035948030,46,46921183.1,KKBK
77fb5611-8725-b57e-b905-3515bd8a40d1,31dfd80d-ee65-7f79-011e-fe6cd61809b9,40574534874586,46,-13656660.24,UBIN
7e8b65b3-d3c6-f509-8284-3e2c80a4a131,2cb54dae-d854-d20f-0ad7-7c5aeb9d18a3,32484347902874,46,-39352119.0,UTIB
7def5acc-bc21-eb20-8b74-65e00d4d31de,d4bc075d-1ea6-dc46-3819-47a4fd37d209,57479038704746,4,14178414.58,RATN
6848e6c5-948a-9f72-4fed-464b6af13959,0daa7036-c934-6796-e257-5f93f54045ce,43775032572414,4,-15896497.26,AUBL
738bf40c-15c4-2c04-ed89-511b77bcea47,6de3f611-1dfa-7fd1-757c-71f08e54032e,97293869474482,4,-13832866.31,CNRB
91736a60-c640-34b7-f82e-700f41e326e3,6de3f611-1dfa-7fd1-757c-71f08e54032e,25563457699023,46,34573041.03,CNRB
c3727edd-0989-4e1d-2163-f14b5fdd3d5e,6de3f611-1dfa-7fd1-757c-71f08e54032e,38769901086437,4,-41469334.36,CNRB
8d5a88f0-a183-7308-bbae-0baa80af979c,6de3f611-1dfa-7fd1-757c-71f08e54032e,36456442383211,46,-31214608.51,CNRB
a47c5f95-68c9-f987-05f9-40290cb94428,6de3f611-1dfa-7fd1-757c-71f08e54032e,58897825861236,4,11163199.69,CNRB
d62c45b2-e1d6-39b4-5e76-08a926dc7a77,6de3f611-1dfa-7fd1-757c-71f08e54032e,54935223127673,4,43776391.63,CNRB
fd50acda-4eba-7d02-f851-c4aac44be6f0,6de3f611-1dfa-7fd1-757c-71f08e54032e,67936641888184,4,54526412.06,CNRB
1bd0f3b0-a372-9b9f-2cc0-2d465a1814ab,6de3f611-1dfa-7fd1-757c-71f08e54032e,95500159351678,46,-21602468.81,CNRB
b6824f4e-70a3-8350-6083-01d79bbf1d33,9755337d-b8a2-36c8-b5a6-ec283352b155,35669897694448,21,42495078.68,RATN
39a53e57-85a9-fd76-3836-5e3f90d7a0b8,841848d7-1674-1909-695c-24e1d6cd461d,72349441232949,21,-26365691.74,KKBK
32603ccf-f055-0fc3-ba6c-a30c8d1ca468,ae434ea6-7cfa-3e6c-2c52-1b46cd37a873,12253618270466,21,78048373.88,ICIC
cb025fd2-b676-c390-76c3-9c6669d51f69,ae434ea6-7cfa-3e6c-2c52-1b46cd37a873,33614962546026,21,-40350841.02,ICIC
1195bfcd-6a20-5727-97d6-8b897bba88a6,ae434ea6-7cfa-3e6c-2c52-1b46cd37a873,51734775519693,21,58139152.43,ICIC
d90bd641-7288-54d5-f14c-29a5d2ebeba5,ae434ea6-7cfa-3e6c-2c52-1b46cd37a873,12789530963302,21,-21259444.27,ICIC
c5427330-b45e-ca4d-8563-a078f70d80a8,ae434ea6-7cfa-3e6c-2c52-1b46cd37a873,65590251449827,4,85529858.19,ICIC
feacccb6-5897-a381-bbf1-03d141b88471,ae434ea6-7cfa-3e6c-2c52-1b46cd37a873,71047954756153,4,28652829.15,ICIC
aafe4e81-2af8-bbab-1910-83aeab62a8fa,ae434ea6-7cfa-3e6c-2c52-1b46cd37a873,77205854335424,21,-35640661.18,ICIC
df772972-77b8-1235-371a-36dbf842f33f,ae434ea6-7cfa-3e6c-2c52-1b46cd37a873,56491705435871,4,-15889539.18,ICIC
1e584bd0-1177-330a-f265-68a901f10b66,ae434ea6-7cfa-3e6c-2c52-1b46cd37a873,64355019848076,21,36247248.21,ICIC
e3d06bdc-2b72-6233-dc0c-32ccc8e38ad8,ae434ea6-7cfa-3e6c-2c52-1b46cd37a873,45645872615063,4,47105776.7,ICIC
290b1e8e-6bb3-8bd1-a81b-ef5d7f2fa806,ae434ea6-7cfa-3e6c-2c52-1b46cd37a873,13712772925590,46,2171376.33,ICIC
50791b55-cbec-1ff8-60d1-bfddf7b42d32,ae434ea6-7cfa-3e6c-2c52-1b46cd37a873,18995667019706,4,6786331.24,ICIC
20d14642-c80a-fa5d-3326-4d7094095745,ae434ea6-7cfa-3e6c-2c52-1b46cd37a873,68949633178131,4,35334121.31,ICIC
66d34bfe-42bd-7ba6-da0a-7708d6901e04,ae434ea6-7cfa-3e6c-2c52-1b46cd37a873,99599976962719,21,10271937.08,ICIC
bfbe6317-6c03-7798-c909-c1172a7fedea,ae434ea6-7cfa-3e6c-2c52-1b46cd37a873,11422291524696,4,-46740194.37,ICIC
44a139b5-274d-d7ea-3de0-065c2460ec42,cd980c39-a869-ba6e-5f04-1d20fd85b878,60182514714374,21,-27518960.99,CNRB
d27b648a-c157-ae7e-96ff-3722ed34584b,cd980c39-a869-ba6e-5f04-1d20fd85b878,77590787759430,4,14404797.73,HDFC
9b366ff6-3f10-f0c5-9e60-8ab786c616a7,cd980c39-a869-ba6e-5f04-1d20fd85b878,84409734521249,4,53619296.66,CNRB
